loss,mae,val_loss,val_mae,learning_rate
0.05664975568652153,0.18877702951431274,0.058740727603435516,0.19310347735881805,0.0005000000237487257
0.05138946697115898,0.17862047255039215,0.058587685227394104,0.1926339715719223,0.0005000000237487257
0.04998338595032692,0.17537330090999603,0.05856653302907944,0.191120907664299,0.0005000000237487257
0.0485379621386528,0.17221322655677795,0.05950015038251877,0.19301727414131165,0.0005000000237487257
0.046430762857198715,0.1677151918411255,0.05991632491350174,0.19390790164470673,0.0002500000118743628
0.04528893530368805,0.16541922092437744,0.06082566827535629,0.19515536725521088,0.0002500000118743628
